,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
22640,INN22641,2,0,0,2,Meal Plan 2,0,Room_Type 1,273,2017,7,17,Offline,0,0,0,109.0,0,Canceled
1242,INN01243,1,0,1,3,Meal Plan 1,0,Room_Type 1,11,2017,10,19,Online,0,0,0,92.4,0,Not_Canceled
28851,INN28852,1,0,1,0,Meal Plan 1,1,Room_Type 1,3,2018,5,2,Corporate,0,0,0,98.0,0,Not_Canceled
31523,INN31524,1,0,0,1,Meal Plan 1,0,Room_Type 1,47,2017,12,16,Corporate,0,0,0,65.0,0,Not_Canceled
4383,INN04384,3,0,0,4,Meal Plan 1,0,Room_Type 4,137,2018,8,23,Online,0,0,0,133.2,0,Canceled
16468,INN16469,3,0,0,1,Meal Plan 1,0,Room_Type 4,58,2018,12,24,Online,0,0,0,138.6,2,Not_Canceled
24540,INN24541,2,0,0,3,Meal Plan 1,0,Room_Type 1,19,2017,10,6,Offline,1,1,0,90.0,0,Not_Canceled
31626,INN31627,1,0,0,2,Meal Plan 2,0,Room_Type 1,292,2018,7,21,Offline,0,0,0,90.0,0,Not_Canceled
11574,INN11575,1,0,2,5,Meal Plan 1,0,Room_Type 1,14,2018,5,12,Aviation,0,0,0,95.0,0,Not_Canceled
23588,INN23589,2,0,2,1,Not Selected,0,Room_Type 1,22,2018,8,21,Online,0,0,0,139.0,1,Not_Canceled
33727,INN33728,2,0,0,3,Meal Plan 1,0,Room_Type 1,173,2018,3,31,Online,0,0,0,100.8,2,Canceled
1004,INN01005,2,0,1,2,Meal Plan 1,0,Room_Type 1,1,2018,4,22,Online,0,0,0,121.0,2,Not_Canceled
19583,INN19584,1,0,2,2,Meal Plan 1,0,Room_Type 4,8,2018,10,28,Aviation,0,0,0,94.0,0,Not_Canceled
7325,INN07326,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76.0,0,Not_Canceled
34251,INN34252,2,0,2,1,Meal Plan 1,0,Room_Type 4,5,2018,1,24,Online,0,0,0,81.73,1,Not_Canceled
21634,INN21635,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,9,18,Online,0,0,0,119.52,0,Not_Canceled
2503,INN02504,2,0,2,1,Meal Plan 1,0,Room_Type 4,32,2018,10,15,Online,0,0,0,161.33,0,Canceled
450,INN00451,2,0,2,1,Not Selected,0,Room_Type 1,24,2018,10,16,Online,0,0,0,107.1,1,Canceled
4742,INN04743,2,0,1,2,Meal Plan 1,0,Room_Type 1,186,2018,4,22,Offline,0,0,0,80.0,0,Not_Canceled
23977,INN23978,2,0,1,3,Not Selected,0,Room_Type 1,129,2018,4,11,Online,0,0,0,80.75,1,Not_Canceled
22666,INN22667,2,0,0,3,Meal Plan 1,0,Room_Type 1,143,2018,8,25,Offline,0,0,0,100.0,0,Not_Canceled
33011,INN33012,2,0,2,3,Meal Plan 1,0,Room_Type 4,14,2018,4,7,Online,0,0,0,125.2,0,Canceled
5668,INN05669,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,2,17,Offline,0,0,0,75.0,0,Not_Canceled
12866,INN12867,3,0,2,2,Meal Plan 1,0,Room_Type 4,18,2018,2,28,Online,0,0,0,130.0,2,Not_Canceled
11670,INN11671,2,0,0,4,Meal Plan 1,0,Room_Type 1,323,2018,5,17,Offline,0,0,0,70.0,0,Canceled
18722,INN18723,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,0,Not_Canceled
19885,INN19886,1,0,0,1,Meal Plan 1,0,Room_Type 1,2,2018,1,27,Complementary,1,0,15,0.0,2,Not_Canceled
2837,INN02838,2,2,1,3,Meal Plan 1,0,Room_Type 6,10,2017,9,7,Online,0,0,0,159.75,1,Not_Canceled
2921,INN02922,2,0,1,2,Meal Plan 1,0,Room_Type 1,19,2018,9,23,Online,0,0,0,139.0,1,Not_Canceled
15805,INN15806,2,0,0,2,Meal Plan 1,0,Room_Type 4,14,2018,4,15,Online,0,0,0,142.0,1,Not_Canceled
6828,INN06829,1,0,0,2,Meal Plan 1,0,Room_Type 1,32,2017,11,20,Offline,0,0,0,73.0,0,Not_Canceled
25129,INN25130,3,0,1,3,Meal Plan 1,0,Room_Type 4,79,2018,10,20,Online,0,0,0,151.2,3,Not_Canceled
3354,INN03355,2,0,2,5,Not Selected,0,Room_Type 1,87,2018,5,22,Offline,0,0,0,85.0,0,Not_Canceled
18399,INN18400,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2017,11,3,Offline,0,0,0,75.0,1,Not_Canceled
29417,INN29418,2,0,2,0,Meal Plan 2,0,Room_Type 1,75,2018,10,30,Offline,0,0,0,105.0,0,Canceled
5504,INN05505,2,0,1,0,Not Selected,0,Room_Type 1,1,2018,1,3,Online,0,0,0,75.0,0,Not_Canceled
410,INN00411,2,0,1,3,Meal Plan 1,0,Room_Type 1,71,2018,5,30,Online,0,0,0,119.85,1,Not_Canceled
3344,INN03345,1,0,2,1,Meal Plan 1,0,Room_Type 1,6,2017,10,11,Online,0,0,0,97.02,1,Not_Canceled
24087,INN24088,2,0,0,3,Not Selected,0,Room_Type 1,78,2018,9,1,Online,0,0,0,122.1,0,Canceled
25572,INN25573,1,0,0,3,Not Selected,0,Room_Type 1,1,2018,12,14,Online,0,0,0,78.0,2,Not_Canceled
33109,INN33110,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,10,21,Online,0,0,0,139.0,0,Canceled
4019,INN04020,2,0,0,3,Meal Plan 1,0,Room_Type 1,304,2018,11,3,Online,0,0,0,89.0,0,Canceled
27313,INN27314,2,0,0,3,Meal Plan 1,0,Room_Type 1,44,2018,3,3,Online,0,0,0,78.3,0,Canceled
35264,INN35265,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,2018,11,13,Corporate,0,0,0,75.0,1,Not_Canceled
7190,INN07191,2,0,2,4,Meal Plan 1,0,Room_Type 1,32,2018,11,12,Online,0,0,0,92.08,0,Not_Canceled
10017,INN10018,2,0,0,4,Meal Plan 1,0,Room_Type 5,120,2018,4,5,Online,0,0,0,94.86,0,Canceled
1024,INN01025,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
10681,INN10682,2,0,2,1,Meal Plan 1,0,Room_Type 1,28,2017,9,12,Online,0,0,0,117.0,1,Canceled
25932,INN25933,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,2,26,Corporate,0,0,0,31.0,1,Not_Canceled
12599,INN12600,2,0,2,1,Meal Plan 1,0,Room_Type 1,127,2017,8,16,Offline,0,0,0,63.75,1,Canceled
8329,INN08330,2,0,2,7,Meal Plan 1,0,Room_Type 1,199,2018,8,11,Online,0,0,0,97.56,0,Canceled
15922,INN15923,2,0,1,2,Not Selected,0,Room_Type 1,61,2018,11,4,Online,0,0,0,79.2,1,Canceled
4775,INN04776,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Online,0,0,0,60.0,0,Canceled
4847,INN04848,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
6463,INN06464,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Online,0,0,0,101.33,1,Canceled
27307,INN27308,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
6760,INN06761,1,0,1,2,Meal Plan 1,0,Room_Type 1,45,2018,11,7,Online,0,0,0,143.28,0,Not_Canceled
2135,INN02136,2,0,1,2,Meal Plan 1,0,Room_Type 1,87,2017,9,18,Online,0,0,0,89.25,1,Not_Canceled
15614,INN15615,2,0,2,2,Meal Plan 1,0,Room_Type 1,61,2018,3,19,Offline,0,0,0,63.58,0,Not_Canceled
6030,INN06031,1,0,1,3,Meal Plan 1,0,Room_Type 1,3,2018,12,12,Online,0,0,0,81.6,2,Not_Canceled
19636,INN19637,2,1,0,2,Meal Plan 1,0,Room_Type 1,33,2018,3,24,Online,0,0,0,143.1,0,Canceled
304,INN00305,2,0,1,0,Meal Plan 1,0,Room_Type 1,10,2018,5,16,Online,0,0,0,103.0,0,Not_Canceled
27353,INN27354,2,0,2,3,Meal Plan 1,0,Room_Type 4,97,2018,10,22,Online,0,0,0,121.14,3,Not_Canceled
31566,INN31567,1,0,0,1,Meal Plan 1,0,Room_Type 1,5,2018,1,30,Online,0,0,0,80.0,2,Not_Canceled
26499,INN26500,3,0,0,4,Meal Plan 1,0,Room_Type 4,87,2018,8,9,Online,0,0,0,150.3,0,Canceled
28998,INN28999,2,0,1,5,Meal Plan 1,0,Room_Type 1,41,2018,12,27,Offline,0,0,0,70.0,0,Not_Canceled
28597,INN28598,1,0,1,2,Meal Plan 1,0,Room_Type 1,37,2018,6,20,Online,0,0,0,94.5,0,Not_Canceled
2039,INN02040,1,0,0,2,Meal Plan 1,0,Room_Type 1,25,2018,2,16,Online,0,0,0,66.22,1,Not_Canceled
3933,INN03934,2,0,0,1,Meal Plan 1,0,Room_Type 1,82,2017,11,21,Online,0,0,0,72.25,0,Not_Canceled
5071,INN05072,2,0,1,3,Meal Plan 1,0,Room_Type 4,27,2018,12,8,Online,0,0,0,96.9,2,Not_Canceled
11004,INN11005,2,0,0,3,Meal Plan 1,0,Room_Type 1,8,2018,6,30,Online,0,0,0,116.27,2,Not_Canceled
29282,INN29283,2,1,0,1,Meal Plan 1,0,Room_Type 1,39,2018,12,27,Online,0,0,0,133.0,1,Not_Canceled
30252,INN30253,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,5,2,Online,0,0,0,104.72,1,Not_Canceled
32574,INN32575,1,0,1,3,Meal Plan 1,0,Room_Type 1,21,2017,9,10,Offline,0,0,0,58.65,1,Not_Canceled
22984,INN22985,2,0,0,1,Meal Plan 1,0,Room_Type 2,107,2017,8,12,Online,0,0,0,76.5,0,Not_Canceled
15534,INN15535,2,0,1,1,Not Selected,0,Room_Type 1,91,2018,6,18,Online,0,0,0,116.1,0,Canceled
29291,INN29292,2,0,0,2,Meal Plan 1,0,Room_Type 1,18,2018,11,25,Online,0,0,0,104.0,0,Canceled
15989,INN15990,2,0,0,3,Meal Plan 1,0,Room_Type 1,76,2017,11,19,Online,0,0,0,72.25,2,Not_Canceled
20284,INN20285,1,0,2,2,Meal Plan 1,0,Room_Type 1,163,2018,6,5,Offline,0,0,0,100.0,0,Canceled
30256,INN30257,2,2,2,2,Meal Plan 1,0,Room_Type 6,174,2018,10,29,Online,0,0,0,162.9,0,Canceled
18228,INN18229,2,1,0,2,Meal Plan 1,0,Room_Type 1,91,2018,7,20,Online,0,0,0,126.0,2,Not_Canceled
19051,INN19052,2,0,1,1,Not Selected,0,Room_Type 1,106,2018,7,25,Online,0,0,0,94.5,0,Canceled
12101,INN12102,2,0,0,1,Meal Plan 1,0,Room_Type 1,38,2018,11,12,Online,0,0,0,130.0,2,Not_Canceled
19986,INN19987,2,0,0,2,Not Selected,0,Room_Type 1,17,2018,10,7,Online,0,0,0,135.0,1,Canceled
32820,INN32821,2,0,2,6,Not Selected,0,Room_Type 1,11,2018,11,1,Offline,0,0,0,79.5,0,Not_Canceled
5265,INN05266,2,2,1,2,Meal Plan 2,0,Room_Type 6,31,2018,9,2,Online,0,0,0,233.1,1,Not_Canceled
23414,INN23415,2,0,0,2,Meal Plan 1,0,Room_Type 4,64,2018,5,27,Online,0,0,0,140.4,0,Canceled
19440,INN19441,2,0,0,3,Meal Plan 1,0,Room_Type 1,78,2018,10,18,Offline,0,0,0,80.75,0,Not_Canceled
19871,INN19872,2,0,1,2,Not Selected,0,Room_Type 1,11,2018,11,14,Online,0,0,0,65.1,1,Not_Canceled
33645,INN33646,2,0,1,2,Meal Plan 1,0,Room_Type 1,159,2018,9,19,Offline,0,0,0,144.0,0,Canceled
29230,INN29231,3,0,2,1,Meal Plan 1,0,Room_Type 4,129,2018,8,27,Online,0,0,0,135.9,2,Canceled
13913,INN13914,1,0,0,2,Meal Plan 1,0,Room_Type 1,188,2018,6,15,Offline,0,0,0,130.0,0,Canceled
23702,INN23703,2,0,0,1,Not Selected,0,Room_Type 1,36,2018,5,7,Online,0,0,0,104.49,0,Not_Canceled
21422,INN21423,2,0,1,2,Meal Plan 1,0,Room_Type 4,129,2018,5,13,Online,0,0,0,121.5,1,Not_Canceled
531,INN00532,2,1,0,3,Meal Plan 1,0,Room_Type 1,86,2018,12,8,Online,0,0,0,122.0,0,Canceled
27232,INN27233,2,0,0,4,Meal Plan 1,0,Room_Type 4,3,2018,10,12,Online,0,0,0,175.0,3,Not_Canceled
26666,INN26667,2,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,8,3,Online,0,0,0,114.3,1,Canceled
22139,INN22140,1,0,0,2,Meal Plan 1,0,Room_Type 1,33,2017,9,16,Online,0,0,0,85.5,2,Not_Canceled
1340,INN01341,2,0,2,1,Meal Plan 1,0,Room_Type 1,92,2018,3,26,Online,0,0,0,100.0,0,Canceled
24909,INN24910,2,0,0,4,Not Selected,0,Room_Type 1,58,2018,12,13,Online,0,0,0,57.6,1,Not_Canceled
23873,INN23874,2,0,1,0,Meal Plan 1,0,Room_Type 1,0,2018,12,12,Corporate,1,0,1,77.0,2,Not_Canceled
4193,INN04194,2,2,2,0,Meal Plan 1,0,Room_Type 6,118,2018,7,24,Online,0,0,0,186.3,1,Not_Canceled
29349,INN29350,1,0,0,2,Meal Plan 1,0,Room_Type 1,28,2018,5,17,Offline,0,0,0,90.0,0,Not_Canceled
5326,INN05327,2,0,0,1,Meal Plan 1,0,Room_Type 4,3,2018,6,10,Online,0,0,0,136.0,1,Not_Canceled
5516,INN05517,2,0,0,2,Meal Plan 1,0,Room_Type 1,20,2018,8,31,Online,0,0,0,122.0,1,Canceled
684,INN00685,2,0,0,1,Not Selected,1,Room_Type 1,1,2018,11,18,Online,0,0,0,108.0,1,Not_Canceled
18959,INN18960,2,0,2,2,Meal Plan 1,0,Room_Type 4,32,2017,10,30,Offline,0,0,0,67.5,0,Not_Canceled
8361,INN08362,1,0,1,3,Meal Plan 1,0,Room_Type 1,7,2018,12,19,Corporate,1,1,6,79.0,3,Not_Canceled
31638,INN31639,2,0,1,2,Meal Plan 1,0,Room_Type 1,193,2018,6,20,Offline,0,0,0,120.0,0,Canceled
11480,INN11481,2,0,1,1,Meal Plan 1,0,Room_Type 1,67,2018,7,23,Offline,0,0,0,72.25,0,Not_Canceled
18001,INN18002,1,0,1,2,Meal Plan 1,0,Room_Type 4,83,2018,7,15,Online,0,0,0,118.8,1,Canceled
21092,INN21093,2,0,0,1,Not Selected,0,Room_Type 1,71,2018,11,3,Online,0,0,0,79.2,2,Not_Canceled
19902,INN19903,2,0,0,3,Meal Plan 1,0,Room_Type 1,65,2017,10,8,Offline,0,0,0,72.25,0,Not_Canceled
30592,INN30593,2,0,0,3,Meal Plan 1,0,Room_Type 1,84,2018,3,3,Offline,0,0,0,38.67,0,Not_Canceled
17985,INN17986,2,0,0,3,Meal Plan 1,0,Room_Type 1,157,2018,12,8,Offline,0,0,0,68.0,0,Not_Canceled
28124,INN28125,2,0,1,4,Meal Plan 1,0,Room_Type 1,75,2018,4,4,Online,0,0,0,87.55,1,Not_Canceled
24593,INN24594,2,0,0,3,Meal Plan 1,0,Room_Type 1,271,2018,9,21,Offline,0,0,0,101.33,1,Canceled
35237,INN35238,2,0,0,1,Meal Plan 1,0,Room_Type 1,30,2018,5,21,Online,0,0,0,135.9,1,Not_Canceled
18306,INN18307,3,0,0,2,Meal Plan 1,0,Room_Type 4,56,2018,12,2,Online,0,0,0,126.0,0,Canceled
7552,INN07553,2,0,1,1,Meal Plan 1,0,Room_Type 1,159,2018,4,9,Offline,0,0,0,70.0,1,Not_Canceled
7489,INN07490,2,0,0,2,Meal Plan 1,0,Room_Type 1,4,2017,12,31,Online,0,0,0,127.0,2,Not_Canceled
32218,INN32219,3,0,0,3,Meal Plan 1,0,Room_Type 4,40,2018,7,26,Online,0,0,0,168.3,0,Canceled
35158,INN35159,2,0,1,2,Meal Plan 1,0,Room_Type 1,91,2018,9,30,Offline,0,0,0,80.0,0,Not_Canceled
31356,INN31357,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,1,7,Complementary,1,2,9,0.0,1,Not_Canceled
14035,INN14036,3,0,0,4,Meal Plan 1,0,Room_Type 1,175,2018,8,24,Online,0,0,0,123.68,0,Canceled
20573,INN20574,2,0,0,3,Not Selected,0,Room_Type 1,9,2018,11,9,Online,0,0,0,155.0,1,Not_Canceled
1043,INN01044,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,1,Not_Canceled
30027,INN30028,2,0,2,1,Meal Plan 1,0,Room_Type 1,44,2018,4,23,Offline,0,0,0,95.0,1,Not_Canceled
6272,INN06273,2,0,1,1,Not Selected,0,Room_Type 1,91,2018,6,18,Online,0,0,0,116.1,0,Canceled
30899,INN30900,2,0,0,2,Meal Plan 2,0,Room_Type 1,39,2017,8,14,Offline,0,0,0,109.0,0,Not_Canceled
34434,INN34435,3,0,0,2,Meal Plan 1,0,Room_Type 4,5,2018,3,25,Online,0,0,0,187.0,1,Not_Canceled
15315,INN15316,1,0,0,1,Meal Plan 1,0,Room_Type 4,15,2018,4,20,Online,0,0,0,109.34,1,Not_Canceled
26836,INN26837,1,0,1,1,Meal Plan 1,0,Room_Type 1,40,2018,1,25,Corporate,0,0,0,81.0,1,Not_Canceled
1182,INN01183,2,0,1,2,Not Selected,0,Room_Type 1,112,2018,12,16,Online,0,0,0,79.2,1,Canceled
13525,INN13526,2,0,0,2,Meal Plan 1,0,Room_Type 4,18,2018,8,31,Offline,0,0,0,97.0,1,Not_Canceled
14071,INN14072,2,0,1,2,Not Selected,0,Room_Type 1,43,2018,3,25,Online,0,0,0,116.1,0,Not_Canceled
31678,INN31679,1,0,1,1,Meal Plan 1,0,Room_Type 1,3,2017,8,10,Offline,0,0,0,75.0,0,Not_Canceled
975,INN00976,2,0,2,2,Meal Plan 1,0,Room_Type 1,134,2017,12,4,Offline,0,0,0,65.0,0,Not_Canceled
3430,INN03431,2,0,3,5,Meal Plan 1,0,Room_Type 4,109,2018,7,11,Online,0,0,0,113.26,1,Not_Canceled
29170,INN29171,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
33609,INN33610,2,0,0,3,Meal Plan 1,0,Room_Type 1,18,2017,9,2,Online,0,0,0,76.81,2,Not_Canceled
3724,INN03725,2,0,0,4,Meal Plan 1,0,Room_Type 1,14,2018,5,18,Offline,0,0,0,72.0,1,Not_Canceled
5709,INN05710,2,0,2,1,Meal Plan 1,0,Room_Type 1,49,2018,4,3,Online,0,0,0,102.3,0,Not_Canceled
29831,INN29832,1,0,2,1,Meal Plan 2,0,Room_Type 1,117,2017,8,1,Offline,0,0,0,72.5,0,Not_Canceled
31102,INN31103,2,0,0,4,Not Selected,0,Room_Type 1,50,2018,11,15,Online,0,0,0,74.8,1,Not_Canceled
25391,INN25392,2,0,2,0,Meal Plan 1,0,Room_Type 1,146,2018,4,24,Offline,0,0,0,95.0,0,Canceled
4520,INN04521,2,0,0,2,Meal Plan 1,0,Room_Type 1,211,2018,5,20,Online,0,0,0,100.0,0,Canceled
1849,INN01850,2,0,0,1,Not Selected,0,Room_Type 1,0,2017,12,19,Online,0,0,0,75.0,0,Not_Canceled
17256,INN17257,2,0,2,2,Meal Plan 1,0,Room_Type 1,5,2018,11,27,Online,0,0,0,89.89,3,Not_Canceled
20575,INN20576,2,0,0,2,Meal Plan 1,0,Room_Type 4,20,2018,6,28,Online,0,0,0,156.0,1,Canceled
3953,INN03954,2,0,0,5,Not Selected,0,Room_Type 1,7,2018,10,4,Online,0,0,0,140.0,1,Not_Canceled
28161,INN28162,2,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,7,Complementary,1,0,25,0.0,3,Not_Canceled
11640,INN11641,3,0,0,3,Meal Plan 1,0,Room_Type 1,54,2018,4,20,Online,0,0,0,130.05,0,Not_Canceled
20679,INN20680,2,0,1,2,Meal Plan 1,0,Room_Type 1,15,2018,1,18,Online,0,0,0,87.0,0,Not_Canceled
35707,INN35708,2,0,0,3,Meal Plan 1,0,Room_Type 1,32,2018,4,14,Online,0,0,0,111.3,2,Not_Canceled
13939,INN13940,2,0,1,0,Meal Plan 1,0,Room_Type 1,13,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
2380,INN02381,2,0,1,2,Not Selected,0,Room_Type 1,13,2018,10,17,Online,0,0,0,140.0,2,Not_Canceled
9091,INN09092,2,0,2,2,Not Selected,0,Room_Type 1,65,2018,11,19,Online,0,0,0,63.58,0,Not_Canceled
33804,INN33805,2,0,1,3,Meal Plan 1,0,Room_Type 1,28,2018,1,4,Offline,0,0,0,87.0,1,Not_Canceled
22174,INN22175,2,0,0,1,Not Selected,0,Room_Type 1,1,2018,6,22,Online,0,0,0,129.0,2,Not_Canceled
11159,INN11160,2,0,1,2,Meal Plan 1,0,Room_Type 4,28,2018,6,13,Online,0,0,0,130.8,0,Canceled
5708,INN05709,2,0,1,3,Meal Plan 1,0,Room_Type 1,113,2018,7,14,Offline,0,0,0,72.25,0,Not_Canceled
25923,INN25924,2,0,2,2,Meal Plan 1,0,Room_Type 4,133,2018,5,14,Online,0,0,0,113.05,0,Not_Canceled
3893,INN03894,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
17283,INN17284,2,0,2,2,Meal Plan 1,0,Room_Type 1,11,2017,10,23,Offline,0,0,0,88.5,0,Not_Canceled
10361,INN10362,2,0,1,2,Not Selected,0,Room_Type 2,112,2018,3,21,Online,0,0,0,58.9,0,Not_Canceled
17975,INN17976,1,0,1,0,Not Selected,0,Room_Type 1,4,2018,11,13,Online,0,0,0,65.46,1,Not_Canceled
18324,INN18325,2,0,2,1,Meal Plan 1,0,Room_Type 1,1,2017,8,16,Online,0,0,0,138.0,2,Not_Canceled
17571,INN17572,2,0,0,1,Meal Plan 1,0,Room_Type 1,105,2018,4,6,Offline,0,0,0,75.0,0,Canceled
23550,INN23551,1,0,0,3,Not Selected,0,Room_Type 1,7,2018,6,29,Online,0,0,0,132.33,1,Not_Canceled
5133,INN05134,2,0,0,3,Meal Plan 1,0,Room_Type 1,130,2018,7,27,Online,0,0,0,105.3,0,Not_Canceled
1941,INN01942,2,0,2,1,Meal Plan 1,0,Room_Type 1,26,2018,9,18,Offline,0,0,0,95.0,0,Not_Canceled
17718,INN17719,2,0,1,2,Meal Plan 1,0,Room_Type 2,1,2017,8,14,Complementary,0,0,0,0.0,0,Not_Canceled
20297,INN20298,2,0,0,5,Meal Plan 1,0,Room_Type 1,140,2017,12,29,Offline,0,0,0,70.0,0,Not_Canceled
8799,INN08800,2,0,1,2,Not Selected,0,Room_Type 1,11,2017,10,9,Online,0,0,0,139.33,1,Not_Canceled
24260,INN24261,3,0,1,3,Meal Plan 1,0,Room_Type 1,83,2018,8,1,Online,0,0,0,154.7,1,Not_Canceled
22086,INN22087,2,0,2,3,Meal Plan 1,0,Room_Type 2,3,2017,11,8,Online,0,0,0,87.7,0,Not_Canceled
6581,INN06582,1,0,0,2,Not Selected,0,Room_Type 1,13,2018,8,23,Online,0,0,0,129.0,2,Not_Canceled
6783,INN06784,2,0,1,0,Not Selected,0,Room_Type 1,6,2018,6,13,Online,0,0,0,89.0,0,Not_Canceled
19241,INN19242,1,0,2,4,Meal Plan 1,0,Room_Type 1,245,2018,7,6,Offline,0,0,0,110.0,0,Canceled
33398,INN33399,2,0,0,2,Meal Plan 1,0,Room_Type 1,15,2018,2,17,Online,0,0,0,93.0,3,Not_Canceled
20441,INN20442,2,0,0,4,Meal Plan 1,0,Room_Type 1,21,2018,11,1,Online,0,0,0,102.0,1,Canceled
3926,INN03927,1,0,1,2,Meal Plan 1,0,Room_Type 1,31,2018,9,16,Offline,0,0,0,70.0,0,Not_Canceled
31746,INN31747,2,0,0,1,Meal Plan 1,0,Room_Type 4,0,2018,12,10,Online,0,0,0,133.0,0,Not_Canceled
2184,INN02185,2,0,0,1,Meal Plan 1,0,Room_Type 4,31,2018,10,7,Online,0,0,0,157.5,3,Not_Canceled
3222,INN03223,1,0,1,2,Meal Plan 1,0,Room_Type 1,154,2018,7,1,Online,0,0,0,75.0,0,Canceled
28792,INN28793,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,2,18,Online,0,0,0,79.0,0,Not_Canceled
19340,INN19341,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,101.5,0,Not_Canceled
10006,INN10007,2,0,0,3,Meal Plan 1,0,Room_Type 1,1,2018,2,24,Online,0,0,0,73.61,0,Not_Canceled
14665,INN14666,3,0,1,2,Meal Plan 1,0,Room_Type 4,12,2018,4,11,Online,0,0,0,157.0,2,Not_Canceled
23761,INN23762,1,0,0,3,Meal Plan 1,0,Room_Type 1,166,2018,11,1,Offline,0,0,0,110.0,0,Canceled
2815,INN02816,2,0,1,3,Not Selected,0,Room_Type 1,104,2018,4,18,Online,0,0,0,72.25,1,Canceled
5626,INN05627,1,0,0,1,Meal Plan 1,0,Room_Type 1,99,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
733,INN00734,2,0,2,2,Meal Plan 1,0,Room_Type 4,47,2018,9,18,Online,0,0,0,119.52,0,Not_Canceled
28477,INN28478,2,2,2,3,Meal Plan 1,0,Room_Type 1,81,2018,5,15,Online,0,0,0,135.15,0,Canceled
11675,INN11676,1,0,0,1,Meal Plan 1,0,Room_Type 1,7,2018,10,18,Corporate,0,0,0,95.0,0,Not_Canceled
23759,INN23760,2,0,2,2,Meal Plan 1,0,Room_Type 1,28,2018,5,1,Online,0,0,0,133.95,1,Not_Canceled
22110,INN22111,1,0,0,1,Meal Plan 1,0,Room_Type 4,2,2018,5,5,Online,0,0,0,156.0,0,Not_Canceled
22747,INN22748,1,0,0,3,Meal Plan 1,0,Room_Type 1,133,2018,6,9,Online,0,0,0,121.5,1,Not_Canceled
17053,INN17054,1,0,0,3,Meal Plan 1,0,Room_Type 1,8,2017,10,7,Online,0,0,0,158.0,0,Not_Canceled
14723,INN14724,2,0,2,2,Not Selected,0,Room_Type 1,23,2018,10,16,Online,0,0,0,91.63,1,Not_Canceled
34880,INN34881,2,0,0,2,Not Selected,0,Room_Type 1,11,2018,12,2,Online,0,0,0,91.5,0,Not_Canceled
35636,INN35637,3,0,1,1,Meal Plan 1,0,Room_Type 1,141,2018,7,16,Online,0,0,0,137.7,1,Not_Canceled
2052,INN02053,2,0,0,3,Not Selected,0,Room_Type 1,44,2018,10,20,Online,0,0,0,113.7,1,Not_Canceled
19295,INN19296,3,0,0,2,Meal Plan 1,0,Room_Type 1,30,2018,11,30,Offline,0,0,0,98.1,0,Not_Canceled
35166,INN35167,2,0,1,3,Meal Plan 1,0,Room_Type 1,42,2018,11,24,Offline,0,0,0,68.0,0,Not_Canceled
8488,INN08489,2,0,1,2,Meal Plan 2,0,Room_Type 1,315,2018,9,30,Offline,0,0,0,160.0,0,Canceled
2011,INN02012,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,7,2,Offline,0,0,0,112.0,1,Not_Canceled
25125,INN25126,1,0,0,1,Meal Plan 1,0,Room_Type 1,4,2018,7,5,Complementary,1,0,28,0.0,4,Not_Canceled
