,Booking_ID,no_of_adults,no_of_children,no_of_weekend_nights,no_of_week_nights,type_of_meal_plan,required_car_parking_space,room_type_reserved,lead_time,arrival_year,arrival_month,arrival_date,market_segment_type,repeated_guest,no_of_previous_cancellations,no_of_previous_bookings_not_canceled,avg_price_per_room,no_of_special_requests,booking_status
329,INN00330,2,0,0,2,Meal Plan 1,0,Room_Type 4,67,2018,5,27,Online,0,0,0,140.4,1,Not_Canceled
1432,INN01433,2,0,0,2,Not Selected,0,Room_Type 1,11,2017,8,28,Online,0,0,0,81.0,2,Not_Canceled
24382,INN24383,2,0,0,2,Meal Plan 1,0,Room_Type 1,29,2018,12,2,Corporate,0,0,0,85.0,0,Not_Canceled
35789,INN35790,2,0,2,2,Meal Plan 1,0,Room_Type 4,12,2018,6,12,Online,0,0,0,136.0,0,Canceled
21255,INN21256,3,0,0,2,Meal Plan 1,0,Room_Type 4,240,2018,9,30,Online,0,0,0,159.3,0,Canceled
28755,INN28756,2,2,1,2,Meal Plan 1,0,Room_Type 6,111,2018,5,27,Online,0,0,0,198.9,2,Not_Canceled
6807,INN06808,2,0,0,3,Not Selected,0,Room_Type 1,0,2018,12,21,Online,0,0,0,67.58,2,Not_Canceled
24278,INN24279,2,0,0,4,Not Selected,0,Room_Type 1,56,2018,3,15,Online,0,0,0,68.64,0,Canceled
4769,INN04770,2,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,109.0,0,Not_Canceled
29300,INN29301,2,0,1,1,Meal Plan 1,0,Room_Type 1,66,2018,8,29,Offline,0,0,0,72.25,0,Not_Canceled
26857,INN26858,2,0,0,1,Meal Plan 1,0,Room_Type 4,11,2018,11,5,Online,0,0,0,140.0,1,Canceled
31291,INN31292,2,0,0,3,Meal Plan 1,0,Room_Type 1,6,2018,4,21,Online,0,0,0,88.51,1,Not_Canceled
13705,INN13706,2,0,1,4,Meal Plan 1,0,Room_Type 4,51,2018,8,31,Online,0,0,0,90.2,1,Not_Canceled
14197,INN14198,1,0,0,2,Meal Plan 1,0,Room_Type 1,103,2018,4,19,Offline,0,0,0,115.0,0,Canceled
29155,INN29156,2,0,2,3,Meal Plan 1,0,Room_Type 1,151,2018,10,6,Online,0,0,0,91.48,2,Not_Canceled
17545,INN17546,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2017,9,1,Complementary,0,0,0,0.0,0,Not_Canceled
17593,INN17594,2,0,2,4,Meal Plan 1,0,Room_Type 4,87,2018,10,16,Online,0,0,0,132.3,0,Canceled
2277,INN02278,2,0,1,0,Meal Plan 1,0,Room_Type 1,69,2017,10,4,Online,0,0,0,68.72,1,Not_Canceled
6051,INN06052,1,0,0,1,Meal Plan 1,0,Room_Type 1,15,2018,2,19,Corporate,0,0,0,81.0,0,Not_Canceled
16623,INN16624,1,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,1,10,Online,0,0,0,82.0,0,Not_Canceled
5049,INN05050,1,0,1,1,Meal Plan 2,0,Room_Type 1,88,2017,10,5,Offline,0,0,0,90.6,0,Not_Canceled
7969,INN07970,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,4,10,Corporate,1,0,8,65.0,1,Not_Canceled
13241,INN13242,2,2,0,2,Meal Plan 1,0,Room_Type 6,27,2018,7,6,Online,0,0,0,231.0,0,Canceled
18272,INN18273,2,0,2,1,Meal Plan 1,0,Room_Type 1,24,2017,12,5,Corporate,0,0,0,50.0,0,Not_Canceled
6496,INN06497,2,0,0,1,Not Selected,0,Room_Type 1,67,2018,8,13,Online,0,0,0,125.1,1,Not_Canceled
35381,INN35382,2,0,2,0,Meal Plan 1,0,Room_Type 1,17,2018,9,11,Online,0,0,0,124.0,1,Not_Canceled
17838,INN17839,1,0,0,1,Meal Plan 1,0,Room_Type 4,4,2018,10,11,Corporate,1,0,4,110.0,0,Not_Canceled
29165,INN29166,2,0,0,1,Meal Plan 1,1,Room_Type 1,1,2018,1,27,Online,0,0,0,100.0,0,Not_Canceled
10834,INN10835,2,1,2,2,Meal Plan 1,1,Room_Type 1,186,2018,8,26,Online,0,0,0,106.25,1,Canceled
16442,INN16443,2,0,0,2,Meal Plan 1,0,Room_Type 1,5,2018,5,24,Corporate,0,0,0,110.0,1,Not_Canceled
17129,INN17130,1,0,0,1,Not Selected,0,Room_Type 1,17,2018,11,17,Online,0,0,0,88.0,1,Not_Canceled
2727,INN02728,1,0,1,0,Meal Plan 1,0,Room_Type 4,0,2018,1,4,Online,0,0,0,108.0,1,Not_Canceled
14844,INN14845,2,0,2,2,Meal Plan 1,0,Room_Type 1,204,2017,10,9,Offline,0,0,0,72.75,0,Not_Canceled
27825,INN27826,1,0,1,2,Not Selected,0,Room_Type 1,7,2018,10,3,Online,0,0,0,103.18,3,Not_Canceled
10064,INN10065,1,0,4,5,Meal Plan 1,0,Room_Type 1,2,2018,11,27,Online,0,0,0,76.12,1,Canceled
6566,INN06567,1,0,2,1,Meal Plan 1,0,Room_Type 4,4,2018,9,11,Aviation,0,0,0,110.0,0,Not_Canceled
4711,INN04712,2,0,1,3,Meal Plan 1,0,Room_Type 1,152,2018,5,2,Online,0,0,0,76.58,1,Canceled
31338,INN31339,2,0,2,0,Not Selected,0,Room_Type 1,2,2018,6,26,Online,0,0,0,122.0,1,Not_Canceled
2943,INN02944,1,0,1,0,Meal Plan 1,0,Room_Type 1,3,2018,4,25,Corporate,1,0,4,65.0,0,Not_Canceled
29331,INN29332,1,0,0,1,Not Selected,0,Room_Type 1,12,2018,7,20,Online,0,0,0,89.0,0,Canceled
27003,INN27004,2,0,2,2,Meal Plan 2,0,Room_Type 1,169,2018,4,22,Offline,0,0,0,106.0,0,Canceled
7731,INN07732,2,0,0,3,Meal Plan 1,1,Room_Type 1,115,2018,6,14,Online,0,0,0,135.9,2,Not_Canceled
18880,INN18881,2,1,0,2,Meal Plan 1,0,Room_Type 1,157,2018,7,14,Online,0,0,0,121.5,1,Canceled
10648,INN10649,1,0,1,2,Meal Plan 1,0,Room_Type 1,180,2018,10,10,Offline,0,0,0,120.0,0,Canceled
430,INN00431,1,0,0,4,Meal Plan 2,0,Room_Type 1,33,2017,10,21,Offline,0,0,0,79.11,0,Not_Canceled
16316,INN16317,2,0,0,3,Meal Plan 1,0,Room_Type 1,99,2018,6,21,Online,0,0,0,88.6,1,Canceled
5180,INN05181,2,0,2,2,Meal Plan 1,0,Room_Type 1,22,2017,11,6,Offline,0,0,0,43.5,0,Not_Canceled
22195,INN22196,2,0,1,3,Meal Plan 1,0,Room_Type 1,139,2018,5,5,Online,0,0,0,99.45,2,Not_Canceled
28470,INN28471,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled
27038,INN27039,2,0,2,1,Meal Plan 1,0,Room_Type 4,26,2017,10,18,Offline,0,0,0,75.0,0,Not_Canceled
4258,INN04259,2,0,0,4,Meal Plan 1,0,Room_Type 1,104,2018,6,7,Online,0,0,0,87.67,2,Not_Canceled
11799,INN11800,2,1,1,0,Meal Plan 1,0,Room_Type 1,120,2018,6,13,Online,0,0,0,143.1,4,Not_Canceled
21378,INN21379,2,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,3,20,Offline,0,0,0,85.0,1,Not_Canceled
23110,INN23111,2,1,0,2,Meal Plan 1,0,Room_Type 1,18,2018,12,30,Online,0,0,0,158.0,2,Not_Canceled
26672,INN26673,2,0,0,2,Meal Plan 1,0,Room_Type 1,1,2018,9,15,Online,0,0,0,179.0,1,Not_Canceled
34487,INN34488,2,0,2,2,Meal Plan 1,0,Room_Type 1,6,2018,1,29,Offline,0,0,0,72.0,0,Not_Canceled
13763,INN13764,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,76.0,0,Not_Canceled
22063,INN22064,2,0,0,2,Meal Plan 1,0,Room_Type 1,22,2018,3,4,Offline,0,0,0,87.0,0,Not_Canceled
3172,INN03173,2,0,0,4,Meal Plan 1,0,Room_Type 4,92,2018,11,1,Online,0,0,0,103.5,1,Not_Canceled
2793,INN02794,1,0,0,2,Meal Plan 1,0,Room_Type 1,1,2017,8,4,Corporate,0,0,0,65.0,0,Canceled
29486,INN29487,3,0,0,1,Meal Plan 1,0,Room_Type 4,34,2018,8,10,Online,0,0,0,168.3,0,Canceled
34407,INN34408,2,0,0,4,Meal Plan 1,0,Room_Type 1,270,2018,4,20,Offline,0,0,0,62.8,0,Canceled
32736,INN32737,1,0,0,3,Meal Plan 1,0,Room_Type 1,95,2018,3,22,Offline,0,0,0,37.33,1,Not_Canceled
4099,INN04100,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
16619,INN16620,2,0,1,3,Meal Plan 1,0,Room_Type 1,146,2018,6,20,Online,0,0,0,91.98,0,Not_Canceled
5538,INN05539,2,0,0,3,Meal Plan 1,0,Room_Type 4,72,2017,12,30,Online,0,0,0,120.67,0,Not_Canceled
21370,INN21371,2,0,0,1,Meal Plan 1,0,Room_Type 2,220,2018,8,11,Online,0,0,0,95.62,0,Canceled
32596,INN32597,2,0,1,3,Meal Plan 1,0,Room_Type 1,35,2018,12,5,Online,0,0,0,88.4,2,Not_Canceled
7226,INN07227,2,1,2,1,Meal Plan 1,0,Room_Type 1,118,2018,8,14,Online,0,0,0,139.5,1,Not_Canceled
8690,INN08691,2,0,0,1,Meal Plan 1,0,Room_Type 1,0,2018,3,1,Online,0,0,0,101.0,0,Not_Canceled
32471,INN32472,3,0,0,1,Meal Plan 2,0,Room_Type 1,40,2018,7,26,Offline,0,0,0,180.0,0,Not_Canceled
7868,INN07869,2,0,2,4,Meal Plan 1,0,Room_Type 4,123,2018,5,22,Online,0,0,0,114.75,1,Canceled
10291,INN10292,2,0,1,0,Not Selected,0,Room_Type 1,50,2018,10,17,Online,0,0,0,108.0,1,Not_Canceled
6337,INN06338,1,0,2,2,Not Selected,0,Room_Type 1,230,2018,9,18,Online,0,0,0,109.65,0,Canceled
12007,INN12008,2,0,0,1,Not Selected,0,Room_Type 1,0,2018,8,18,Online,0,0,0,158.0,0,Canceled
2969,INN02970,3,0,0,1,Meal Plan 1,0,Room_Type 4,60,2018,3,29,Online,0,0,0,123.3,1,Canceled
29333,INN29334,2,0,1,5,Meal Plan 1,0,Room_Type 1,13,2018,12,19,Online,0,0,0,88.4,2,Not_Canceled
19857,INN19858,2,0,1,3,Meal Plan 1,0,Room_Type 4,16,2018,5,2,Online,0,0,0,156.0,0,Canceled
21957,INN21958,2,0,1,5,Meal Plan 2,0,Room_Type 1,213,2018,8,23,Online,0,0,0,123.25,0,Canceled
3270,INN03271,2,0,0,1,Meal Plan 1,0,Room_Type 4,15,2018,9,28,Online,0,0,0,164.0,0,Not_Canceled
31971,INN31972,2,0,2,1,Meal Plan 2,0,Room_Type 1,103,2017,7,18,Offline,0,0,0,94.5,0,Canceled
21154,INN21155,2,0,0,1,Meal Plan 1,0,Room_Type 4,23,2017,10,9,Offline,0,0,0,96.3,0,Not_Canceled
32623,INN32624,2,0,2,3,Meal Plan 1,0,Room_Type 4,57,2018,5,15,Online,0,0,0,132.6,1,Not_Canceled
781,INN00782,2,0,0,2,Meal Plan 1,0,Room_Type 1,245,2018,6,17,Online,0,0,0,75.0,0,Canceled
9721,INN09722,2,0,0,1,Meal Plan 1,0,Room_Type 1,92,2018,11,11,Offline,0,0,0,90.0,0,Not_Canceled
5687,INN05688,2,0,2,1,Not Selected,0,Room_Type 1,55,2018,5,21,Online,0,0,0,116.1,0,Canceled
9820,INN09821,2,0,1,0,Meal Plan 1,0,Room_Type 1,19,2018,9,19,Offline,0,0,0,118.15,0,Canceled
34141,INN34142,1,0,2,0,Meal Plan 1,0,Room_Type 1,4,2018,11,13,Corporate,0,0,0,75.0,1,Not_Canceled
2005,INN02006,2,0,0,2,Meal Plan 2,0,Room_Type 1,257,2017,7,1,Online,0,0,0,101.5,0,Canceled
13861,INN13862,2,0,0,3,Meal Plan 1,0,Room_Type 1,58,2018,11,16,Offline,0,0,0,75.0,0,Not_Canceled
228,INN00229,2,1,0,2,Meal Plan 1,0,Room_Type 1,15,2018,3,18,Online,0,0,0,127.0,1,Not_Canceled
9308,INN09309,2,0,0,3,Meal Plan 1,0,Room_Type 1,103,2018,5,4,Offline,0,0,0,80.0,0,Not_Canceled
12858,INN12859,2,0,1,2,Meal Plan 1,0,Room_Type 1,280,2018,9,19,Offline,0,0,0,110.0,0,Canceled
15923,INN15924,2,1,1,2,Meal Plan 1,0,Room_Type 1,68,2018,10,10,Online,0,0,0,136.3,1,Not_Canceled
9520,INN09521,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2017,10,27,Online,0,0,0,120.0,0,Not_Canceled
9370,INN09371,2,0,0,4,Not Selected,0,Room_Type 1,49,2018,3,8,Online,0,0,0,63.75,0,Canceled
7403,INN07404,2,0,2,0,Meal Plan 1,0,Room_Type 1,35,2018,9,25,Online,0,0,0,117.0,2,Not_Canceled
31459,INN31460,3,0,1,3,Meal Plan 1,0,Room_Type 4,1,2018,9,22,Offline,0,0,0,198.0,0,Not_Canceled
31525,INN31526,2,0,1,3,Meal Plan 1,0,Room_Type 1,75,2018,6,20,Offline,0,0,0,80.75,1,Not_Canceled
13357,INN13358,2,0,0,3,Meal Plan 1,0,Room_Type 1,109,2018,9,7,Online,0,0,0,129.6,1,Not_Canceled
27018,INN27019,2,0,2,2,Meal Plan 1,0,Room_Type 1,14,2018,3,13,Online,0,0,0,109.0,1,Not_Canceled
34218,INN34219,2,0,0,1,Meal Plan 1,0,Room_Type 1,80,2018,6,23,Online,0,0,0,96.3,1,Not_Canceled
13379,INN13380,1,0,0,3,Meal Plan 1,0,Room_Type 1,162,2017,9,17,Offline,0,0,0,60.0,0,Canceled
25196,INN25197,2,0,0,3,Meal Plan 1,0,Room_Type 4,81,2018,9,8,Online,0,0,0,149.4,1,Canceled
33754,INN33755,2,0,0,1,Meal Plan 1,0,Room_Type 1,14,2018,8,31,Online,0,0,0,124.0,1,Not_Canceled
22916,INN22917,2,0,0,1,Not Selected,0,Room_Type 1,44,2018,5,19,Offline,0,0,0,76.5,0,Not_Canceled
30394,INN30395,1,0,2,1,Meal Plan 1,0,Room_Type 1,24,2018,2,6,Online,0,0,0,85.0,0,Canceled
35691,INN35692,0,2,2,1,Meal Plan 1,0,Room_Type 2,75,2018,3,19,Online,0,0,0,78.0,0,Canceled
8454,INN08455,2,2,0,1,Meal Plan 1,0,Room_Type 6,47,2018,5,26,Online,0,0,0,198.9,2,Not_Canceled
10763,INN10764,2,0,0,3,Meal Plan 1,0,Room_Type 1,2,2018,12,14,Corporate,1,0,1,86.0,1,Not_Canceled
18532,INN18533,1,0,2,1,Meal Plan 1,0,Room_Type 1,68,2017,7,4,Online,0,0,0,68.0,0,Canceled
27790,INN27791,1,0,1,3,Not Selected,0,Room_Type 1,47,2018,11,7,Online,0,0,0,152.2,0,Canceled
22727,INN22728,2,0,0,2,Not Selected,0,Room_Type 1,17,2018,2,5,Online,0,0,0,65.2,0,Not_Canceled
20672,INN20673,2,0,0,2,Meal Plan 1,0,Room_Type 1,81,2018,4,1,Complementary,0,0,0,0.0,0,Not_Canceled
4573,INN04574,1,0,0,3,Meal Plan 1,0,Room_Type 1,37,2018,10,13,Offline,0,0,0,95.0,0,Not_Canceled
12367,INN12368,2,0,1,0,Meal Plan 1,0,Room_Type 1,4,2018,6,26,Online,0,0,0,109.0,1,Not_Canceled
11036,INN11037,2,0,1,2,Meal Plan 2,0,Room_Type 1,27,2018,10,17,Online,0,0,0,177.0,2,Not_Canceled
34513,INN34514,2,0,0,2,Meal Plan 1,0,Room_Type 1,71,2018,11,25,Offline,0,0,0,75.0,0,Not_Canceled
11067,INN11068,1,0,0,2,Meal Plan 1,0,Room_Type 1,164,2017,10,2,Offline,0,0,0,100.0,0,Not_Canceled
16087,INN16088,2,0,0,1,Meal Plan 1,0,Room_Type 1,3,2017,10,22,Online,0,0,0,97.02,0,Not_Canceled
34193,INN34194,2,0,1,4,Meal Plan 1,0,Room_Type 1,34,2018,10,26,Offline,0,0,0,85.0,0,Not_Canceled
21543,INN21544,2,1,0,1,Meal Plan 1,0,Room_Type 1,99,2018,7,16,Online,0,0,0,121.5,0,Canceled
33004,INN33005,1,0,1,2,Meal Plan 1,0,Room_Type 4,21,2018,11,7,Online,0,0,0,210.0,1,Not_Canceled
35145,INN35146,1,0,2,1,Meal Plan 1,0,Room_Type 1,116,2018,2,28,Offline,0,0,0,61.0,0,Canceled
35409,INN35410,2,0,1,2,Meal Plan 1,0,Room_Type 4,13,2018,12,5,Online,0,0,0,66.71,0,Not_Canceled
16170,INN16171,2,0,0,2,Meal Plan 2,0,Room_Type 1,377,2018,10,14,Offline,0,0,0,115.0,1,Canceled
13159,INN13160,2,0,2,3,Meal Plan 1,0,Room_Type 1,108,2018,7,30,Offline,0,0,0,81.25,0,Not_Canceled
2379,INN02380,2,0,2,5,Meal Plan 1,0,Room_Type 4,213,2018,8,13,Online,0,0,0,109.66,0,Canceled
16257,INN16258,1,0,0,2,Meal Plan 1,0,Room_Type 1,192,2018,6,24,Offline,0,0,0,95.0,0,Not_Canceled
2013,INN02014,1,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,90.0,0,Not_Canceled
6201,INN06202,2,0,1,0,Meal Plan 1,0,Room_Type 1,23,2018,9,5,Online,0,0,0,93.94,0,Canceled
20409,INN20410,2,0,0,3,Meal Plan 1,0,Room_Type 4,134,2018,8,25,Online,0,0,0,109.8,0,Canceled
6346,INN06347,2,1,1,1,Meal Plan 1,1,Room_Type 1,153,2018,7,23,Online,0,0,0,130.5,2,Canceled
19287,INN19288,2,0,2,4,Meal Plan 1,0,Room_Type 1,82,2018,7,1,Online,0,0,0,114.3,1,Not_Canceled
4272,INN04273,2,0,1,2,Not Selected,0,Room_Type 1,2,2018,8,15,Online,0,0,0,169.33,0,Not_Canceled
17606,INN17607,2,0,2,2,Meal Plan 1,0,Room_Type 1,72,2018,5,14,Online,0,0,0,119.85,1,Canceled
23519,INN23520,2,0,2,5,Meal Plan 1,0,Room_Type 1,53,2018,8,8,Offline,0,0,0,85.0,0,Not_Canceled
7204,INN07205,2,1,1,3,Meal Plan 1,0,Room_Type 1,78,2018,3,3,Offline,0,0,0,60.0,2,Not_Canceled
30055,INN30056,2,0,0,3,Meal Plan 1,0,Room_Type 1,213,2018,6,7,Offline,0,0,0,130.0,0,Canceled
24863,INN24864,2,2,0,2,Meal Plan 1,0,Room_Type 6,47,2018,5,6,Online,0,0,0,198.9,0,Canceled
15246,INN15247,2,2,2,1,Meal Plan 1,1,Room_Type 6,56,2018,8,13,Online,0,0,0,216.9,1,Not_Canceled
34831,INN34832,2,0,2,1,Meal Plan 2,0,Room_Type 1,96,2017,7,11,Offline,0,0,0,94.5,0,Not_Canceled
32941,INN32942,1,0,0,2,Meal Plan 2,0,Room_Type 1,74,2017,9,18,Offline,0,0,0,87.0,0,Not_Canceled
2988,INN02989,1,0,0,1,Meal Plan 1,0,Room_Type 1,1,2018,6,7,Corporate,0,0,0,95.0,0,Not_Canceled
13194,INN13195,2,0,0,4,Meal Plan 1,0,Room_Type 4,5,2017,11,10,Online,0,0,0,76.58,1,Not_Canceled
23836,INN23837,2,0,0,4,Meal Plan 1,0,Room_Type 1,247,2018,10,25,Online,0,0,0,90.95,0,Canceled
35660,INN35661,2,0,1,2,Meal Plan 1,0,Room_Type 1,64,2018,4,29,Online,0,0,0,126.9,1,Canceled
26658,INN26659,2,0,2,1,Meal Plan 1,0,Room_Type 1,8,2017,9,20,Online,0,0,0,126.0,2,Not_Canceled
30008,INN30009,2,0,2,1,Meal Plan 1,0,Room_Type 1,143,2018,11,12,Online,0,0,0,90.0,0,Canceled
28022,INN28023,2,0,0,2,Meal Plan 1,0,Room_Type 1,14,2018,8,16,Online,0,0,0,136.0,0,Canceled
2496,INN02497,2,0,2,5,Not Selected,0,Room_Type 1,152,2018,8,20,Online,0,0,0,91.93,0,Canceled
5579,INN05580,2,0,2,3,Meal Plan 1,0,Room_Type 4,118,2018,5,1,Online,0,0,0,107.95,0,Not_Canceled
29504,INN29505,2,0,1,3,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
17088,INN17089,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled
8516,INN08517,2,0,1,3,Meal Plan 1,0,Room_Type 4,35,2018,10,3,Online,0,0,0,139.5,0,Canceled
26418,INN26419,2,0,2,3,Meal Plan 1,0,Room_Type 4,55,2018,10,13,Online,0,0,0,139.5,2,Not_Canceled
24860,INN24861,1,0,0,3,Meal Plan 1,0,Room_Type 2,3,2018,9,20,Online,0,0,0,155.68,4,Not_Canceled
32653,INN32654,2,0,0,3,Meal Plan 1,0,Room_Type 1,0,2017,8,13,Online,0,0,0,148.67,0,Canceled
21243,INN21244,1,0,0,3,Meal Plan 1,0,Room_Type 1,5,2017,12,1,Offline,0,0,0,64.8,0,Not_Canceled
13901,INN13902,2,0,0,2,Not Selected,0,Room_Type 1,0,2018,8,30,Online,0,0,0,77.71,0,Not_Canceled
29680,INN29681,2,2,1,4,Meal Plan 1,0,Room_Type 6,50,2018,4,13,Online,0,0,0,170.85,0,Canceled
25817,INN25818,2,0,2,3,Meal Plan 1,0,Room_Type 1,137,2018,6,26,Offline,0,0,0,112.0,0,Not_Canceled
14741,INN14742,3,0,1,5,Meal Plan 1,0,Room_Type 4,123,2018,9,20,Online,0,0,0,162.0,0,Canceled
31387,INN31388,2,0,2,5,Meal Plan 1,0,Room_Type 1,66,2018,3,13,Online,0,0,0,85.38,0,Canceled
9709,INN09710,2,0,1,0,Meal Plan 1,0,Room_Type 1,6,2018,6,5,Online,0,0,0,121.0,1,Not_Canceled
5861,INN05862,1,0,0,1,Not Selected,0,Room_Type 1,8,2018,5,25,Online,0,0,0,119.0,0,Not_Canceled
17192,INN17193,2,0,0,2,Not Selected,0,Room_Type 1,55,2018,9,28,Online,0,0,0,112.59,0,Canceled
22943,INN22944,2,0,1,1,Meal Plan 1,0,Room_Type 1,60,2017,10,12,Offline,0,0,0,65.0,1,Not_Canceled
35537,INN35538,2,0,2,5,Meal Plan 1,0,Room_Type 1,72,2018,11,19,Offline,0,0,0,72.0,1,Not_Canceled
14863,INN14864,2,0,2,2,Meal Plan 1,0,Room_Type 4,41,2017,11,1,Offline,0,0,0,60.0,0,Not_Canceled
25783,INN25784,1,0,0,2,Meal Plan 1,0,Room_Type 1,0,2017,10,15,Offline,0,0,0,100.0,0,Not_Canceled
3519,INN03520,2,0,3,9,Meal Plan 1,0,Room_Type 1,175,2018,8,3,Offline,0,0,0,72.25,0,Not_Canceled
16861,INN16862,3,0,0,1,Meal Plan 1,1,Room_Type 4,233,2018,10,7,Online,0,0,0,168.3,0,Canceled
12268,INN12269,1,0,0,1,Meal Plan 1,0,Room_Type 1,163,2018,10,15,Offline,0,0,0,115.0,0,Canceled
7124,INN07125,2,0,1,3,Meal Plan 1,0,Room_Type 4,65,2018,9,5,Online,0,0,0,123.98,0,Not_Canceled
23553,INN23554,1,0,2,1,Meal Plan 1,0,Room_Type 1,1,2018,2,28,Offline,0,0,0,60.0,0,Canceled
29641,INN29642,2,0,0,1,Meal Plan 1,0,Room_Type 4,6,2018,2,20,Online,0,0,0,108.0,1,Not_Canceled
29334,INN29335,2,0,2,3,Meal Plan 1,0,Room_Type 2,108,2018,3,24,Online,0,0,0,120.0,1,Not_Canceled
6905,INN06906,2,0,2,1,Meal Plan 2,0,Room_Type 1,134,2018,11,13,Online,0,0,0,124.2,0,Canceled
26901,INN26902,2,0,0,2,Meal Plan 2,0,Room_Type 1,265,2018,6,24,Offline,0,0,0,115.0,1,Canceled
30094,INN30095,2,0,0,4,Meal Plan 1,0,Room_Type 1,120,2018,7,20,Offline,0,0,0,72.25,0,Canceled
27851,INN27852,2,0,1,2,Meal Plan 1,0,Room_Type 1,273,2018,5,13,Offline,0,0,0,95.0,0,Canceled
744,INN00745,2,0,2,1,Meal Plan 2,0,Room_Type 1,4,2017,8,8,Offline,0,0,0,94.5,0,Not_Canceled
28265,INN28266,2,0,0,1,Meal Plan 1,0,Room_Type 1,18,2018,12,23,Online,0,0,0,104.0,0,Not_Canceled
26819,INN26820,2,1,0,1,Meal Plan 1,0,Room_Type 1,0,2018,12,28,Corporate,0,0,0,107.0,0,Not_Canceled
1893,INN01894,2,0,1,0,Not Selected,0,Room_Type 1,39,2018,4,24,Online,0,0,0,94.5,1,Not_Canceled
35098,INN35099,2,0,2,0,Meal Plan 1,0,Room_Type 1,95,2018,11,20,Online,0,0,0,84.6,2,Canceled
19172,INN19173,2,0,0,1,Meal Plan 1,0,Room_Type 1,443,2018,4,29,Offline,0,0,0,65.0,0,Canceled
1600,INN01601,2,0,1,1,Not Selected,0,Room_Type 1,120,2018,7,18,Online,0,0,0,94.5,0,Not_Canceled
35676,INN35677,2,1,1,3,Meal Plan 1,0,Room_Type 1,20,2018,12,22,Online,0,0,0,88.4,0,Not_Canceled
7164,INN07165,2,0,0,2,Not Selected,0,Room_Type 1,56,2018,12,16,Online,0,0,0,79.2,1,Not_Canceled
6704,INN06705,3,0,1,3,Meal Plan 1,0,Room_Type 4,86,2018,7,14,Online,0,0,0,137.7,2,Not_Canceled
32291,INN32292,2,0,1,3,Meal Plan 1,0,Room_Type 4,83,2018,10,10,Online,0,0,0,132.3,0,Canceled
19138,INN19139,1,0,0,3,Meal Plan 1,0,Room_Type 1,335,2018,10,13,Offline,0,0,0,80.0,0,Not_Canceled
15933,INN15934,1,0,0,3,Meal Plan 1,0,Room_Type 1,151,2018,1,19,Offline,0,0,0,70.0,0,Not_Canceled
14440,INN14441,2,0,0,2,Not Selected,0,Room_Type 1,8,2018,8,16,Online,0,0,0,133.0,1,Not_Canceled
24075,INN24076,2,0,0,2,Meal Plan 1,0,Room_Type 1,11,2018,1,12,Online,0,0,0,69.6,0,Not_Canceled
30568,INN30569,2,0,1,3,Meal Plan 1,0,Room_Type 1,250,2018,9,26,Offline,0,0,0,95.0,0,Canceled
17302,INN17303,2,0,0,2,Meal Plan 1,0,Room_Type 4,30,2018,10,28,Online,0,0,0,144.0,0,Not_Canceled
23201,INN23202,3,0,0,2,Meal Plan 1,0,Room_Type 4,4,2018,6,10,Online,0,0,0,162.75,0,Canceled
15013,INN15014,2,0,0,1,Meal Plan 2,0,Room_Type 1,100,2017,10,16,Offline,0,0,0,108.0,0,Canceled
21707,INN21708,2,0,2,1,Not Selected,0,Room_Type 1,8,2018,10,29,Online,0,0,0,126.67,1,Canceled
32350,INN32351,1,0,0,3,Meal Plan 1,0,Room_Type 4,0,2018,8,18,Online,0,0,0,178.33,1,Not_Canceled
1699,INN01700,1,0,1,2,Meal Plan 1,0,Room_Type 1,219,2017,9,4,Offline,0,0,0,76.67,0,Not_Canceled
26260,INN26261,2,0,1,1,Meal Plan 1,0,Room_Type 2,93,2018,10,29,Online,0,0,0,81.5,2,Not_Canceled
3771,INN03772,2,0,2,2,Meal Plan 1,0,Room_Type 1,149,2018,5,6,Online,0,0,0,99.45,0,Canceled
17935,INN17936,3,0,2,2,Meal Plan 1,0,Room_Type 4,36,2018,5,1,Online,0,0,0,159.3,3,Not_Canceled
5364,INN05365,2,0,0,2,Meal Plan 1,0,Room_Type 4,0,2018,8,17,Online,0,0,0,165.0,1,Not_Canceled
28212,INN28213,2,0,1,2,Meal Plan 1,0,Room_Type 1,43,2018,11,11,Online,0,0,0,79.46,1,Not_Canceled
